5.004080000000000084e+00 7.465000000000000524e-01
5.055142000000000024e+00 7.523100000000000342e-01
5.106203999999999077e+00 7.630599999999999605e-01
5.157265999999999018e+00 7.668599999999999861e-01
5.208327999999998958e+00 7.742200000000000193e-01
5.259389999999999787e+00 7.801399999999999446e-01
5.310451999999999728e+00 7.783799999999999608e-01
5.361513999999999669e+00 7.827800000000000313e-01
5.412576000000000498e+00 8.010199999999999543e-01
5.463637999999999550e+00 8.068600000000000216e-01
5.514700000000000379e+00 8.060100000000000042e-01
5.565762000000000320e+00 8.063299999999999912e-01
5.616823999999999373e+00 8.059800000000000297e-01
5.667886000000001090e+00 8.180300000000000349e-01
5.718948000000001031e+00 8.258600000000000385e-01
5.770009999999999195e+00 8.195900000000000407e-01
5.821071999999999136e+00 8.305700000000000305e-01
5.872133999999999965e+00 8.426399999999999446e-01
5.923195999999999906e+00 8.505399999999999627e-01
5.974257999999999846e+00 8.498799999999999688e-01
6.025320000000001563e+00 8.488999999999999879e-01
6.076382000000001504e+00 8.569099999999999495e-01
6.127444000000000557e+00 8.666599999999999859e-01
6.178505999999999609e+00 8.816800000000000193e-01
6.229568000000001327e+00 8.874300000000000521e-01
6.280629999999999491e+00 8.996899999999999897e-01
6.331692000000000320e+00 9.022200000000000220e-01
6.382754000000000261e+00 9.029199999999999449e-01
6.433816000000000201e+00 9.142299999999999871e-01
6.484877999999999254e+00 9.146199999999999886e-01
6.535940000000000083e+00 9.144099999999999451e-01
6.587002000000000024e+00 9.142500000000000071e-01
6.638063999999999076e+00 9.238800000000000345e-01
6.689125999999999017e+00 9.374700000000000255e-01
6.740187999999998958e+00 9.451500000000000457e-01
6.791250000000000675e+00 9.436499999999999888e-01
6.842311999999999728e+00 9.435000000000000053e-01
6.893373999999999668e+00 9.502599999999999936e-01
6.944436000000001386e+00 9.546599999999999531e-01
6.995497999999999550e+00 9.611699999999999688e-01
7.046559999999999491e+00 9.642600000000000060e-01
7.097622000000000320e+00 9.687500000000000000e-01
7.148684000000001149e+00 9.784000000000000474e-01
7.199746000000001089e+00 9.801900000000000057e-01
7.250808000000001030e+00 9.750799999999999468e-01
7.301870000000000971e+00 9.728599999999999470e-01
7.352932000000000912e+00 9.789999999999999813e-01
7.403994000000000852e+00 9.843899999999999872e-01
7.455056000000000793e+00 9.822800000000000420e-01
7.506118000000000734e+00 9.832499999999999574e-01
7.557180000000000675e+00 9.863300000000000400e-01
7.608242000000002392e+00 9.866800000000000015e-01
7.659304000000000556e+00 9.846300000000000052e-01
7.710366000000001385e+00 9.838799999999999768e-01
7.761428000000001326e+00 9.864500000000000490e-01
7.812489999999999490e+00 9.844699999999999562e-01
7.863551999999999431e+00 9.815700000000000536e-01
7.914613999999999372e+00 9.792300000000000448e-01
7.965676000000001089e+00 9.745200000000000529e-01
8.016738000000000142e+00 9.711499999999999577e-01
8.067800000000000082e+00 9.714300000000000157e-01
8.118862000000000023e+00 9.700299999999999478e-01
8.169923999999999964e+00 9.658400000000000318e-01
8.220985999999999905e+00 9.610600000000000254e-01
8.272047999999999845e+00 9.570300000000000473e-01
8.323110000000001563e+00 9.514000000000000234e-01
8.374172000000001503e+00 9.448800000000000532e-01
8.425233999999999668e+00 9.406499999999999861e-01
8.476296000000001385e+00 9.400800000000000267e-01
8.527357999999999549e+00 9.401100000000000012e-01
8.578420000000001266e+00 9.342399999999999594e-01
8.629481999999999431e+00 9.260800000000000143e-01
8.680544000000001148e+00 9.217100000000000293e-01
8.731605999999999312e+00 9.190800000000000081e-01
8.782667999999999253e+00 9.127999999999999448e-01
8.833730000000000970e+00 9.051700000000000301e-01
8.884792000000000911e+00 9.022400000000000420e-01
8.935854000000000852e+00 9.038899999999999713e-01
8.986916000000000793e+00 8.963799999999999546e-01
9.037978000000000733e+00 8.875399999999999956e-01
9.089040000000000674e+00 8.855399999999999938e-01
9.140102000000000615e+00 8.827399999999999691e-01
9.191163999999998779e+00 8.755600000000000049e-01
9.242226000000002273e+00 8.713999999999999524e-01
9.293288000000002214e+00 8.706800000000000095e-01
9.344350000000000378e+00 8.693999999999999506e-01
9.395412000000000319e+00 8.629999999999999893e-01
9.446474000000000260e+00 8.539900000000000269e-01
9.497536000000000200e+00 8.508200000000000207e-01
9.548598000000001917e+00 8.477400000000000491e-01
9.599660000000001858e+00 8.424700000000000522e-01
9.650722000000000023e+00 8.382600000000000051e-01
9.701783999999999963e+00 8.375200000000000422e-01
9.752845999999999904e+00 8.342399999999999816e-01
9.803907999999998069e+00 8.307799999999999629e-01
9.854970000000003338e+00 8.250499999999999501e-01
9.906031999999999726e+00 8.188800000000000523e-01
9.957094000000003220e+00 8.154799999999999827e-01
1.000815600000000138e+01 8.119800000000000351e-01
1.005921800000000133e+01 8.101500000000000368e-01
1.011028000000000127e+01 8.117100000000000426e-01
1.016134200000000298e+01 8.123799999999999910e-01
1.021240400000000115e+01 8.095599999999999463e-01
1.026346600000000109e+01 8.069499999999999451e-01
1.031452799999999925e+01 8.006499999999999728e-01
1.036559000000000097e+01 7.955600000000000449e-01
1.041665200000000091e+01 7.934999999999999831e-01
1.046771400000000085e+01 7.912099999999999689e-01
1.051877600000000079e+01 7.911899999999999489e-01
1.056983800000000073e+01 7.935100000000000486e-01
1.062090000000000067e+01 7.927300000000000457e-01
1.067196200000000061e+01 7.913499999999999979e-01
1.072302400000000056e+01 7.886800000000000477e-01
1.077408600000000227e+01 7.845600000000000351e-01
1.082514800000000221e+01 7.829099999999999948e-01
1.087621000000000215e+01 7.808000000000000496e-01
1.092727200000000209e+01 7.802200000000000246e-01
1.097833400000000026e+01 7.794699999999999962e-01
1.102939600000000020e+01 7.782299999999999773e-01
1.108045800000000014e+01 7.807800000000000296e-01
1.113152000000000008e+01 7.843299999999999716e-01
1.118258199999999825e+01 7.865299999999999514e-01
1.123364400000000174e+01 7.849599999999999911e-01
1.128470599999999813e+01 7.809599999999999875e-01
1.133576800000000162e+01 7.795100000000000362e-01
1.138682999999999979e+01 7.793900000000000272e-01
1.143789199999999973e+01 7.789800000000000058e-01
1.148895399999999967e+01 7.811299999999999910e-01
1.154001600000000138e+01 7.845999999999999641e-01
1.159107799999999955e+01 7.886499999999999622e-01
1.164213999999999949e+01 7.913499999999999979e-01
1.169320199999999765e+01 7.913400000000000434e-01
1.174426400000000292e+01 7.917999999999999483e-01
1.179532600000000109e+01 7.920800000000000063e-01
1.184638800000000103e+01 7.930300000000000127e-01
1.189744999999999919e+01 7.960899999999999643e-01
1.194851199999999913e+01 7.983599999999999586e-01
1.199957399999999907e+01 8.018199999999999772e-01
1.205063600000000257e+01 8.067299999999999471e-01
1.210169799999999896e+01 8.087499999999999689e-01
1.215275999999999890e+01 8.106400000000000272e-01
1.220382199999999706e+01 8.125099999999999545e-01
1.225488399999999700e+01 8.142099999999999893e-01
1.230594599999999872e+01 8.186200000000000143e-01
1.235700800000000044e+01 8.234000000000000208e-01
1.240807000000000038e+01 8.265500000000000069e-01
1.245913200000000032e+01 8.290300000000000447e-01
1.251019399999999848e+01 8.324700000000000433e-01
1.256125599999999842e+01 8.356999999999999984e-01
1.261231800000000192e+01 8.392800000000000260e-01
1.266338000000000186e+01 8.438099999999999490e-01
1.271444200000000180e+01 8.481899999999999995e-01
1.276550399999999996e+01 8.539099999999999469e-01
1.281656599999999990e+01 8.580299999999999594e-01
1.286762799999999807e+01 8.604100000000000081e-01
1.291868999999999978e+01 8.640900000000000247e-01
1.296975199999999795e+01 8.681699999999999973e-01
1.302081400000000144e+01 8.713499999999999579e-01
1.307187600000000138e+01 8.758399999999999519e-01
1.312293800000000132e+01 8.809700000000000308e-01
1.317400000000000126e+01 8.855899999999999883e-01
1.322506200000000121e+01 8.900500000000000078e-01
1.327612400000000115e+01 8.949399999999999578e-01
1.332718600000000109e+01 9.013400000000000301e-01
1.337824800000000103e+01 9.058300000000000241e-01
1.342931000000000274e+01 9.084299999999999597e-01
1.348037200000000091e+01 9.114200000000000079e-01
1.353143400000000085e+01 9.159500000000000419e-01
1.358249599999999901e+01 9.195600000000000440e-01
1.363355799999999896e+01 9.217899999999999983e-01
1.368461999999999890e+01 9.244200000000000195e-01
1.373568200000000061e+01 9.291500000000000314e-01
1.378674400000000055e+01 9.362800000000000011e-01
1.383780600000000049e+01 9.411199999999999566e-01
1.388886799999999866e+01 9.439600000000000213e-01
1.393992999999999860e+01 9.463300000000000045e-01
1.399099200000000032e+01 9.477299999999999613e-01
1.404205400000000203e+01 9.485099999999999643e-01
1.409311600000000020e+01 9.504899999999999460e-01
1.414417800000000014e+01 9.540999999999999481e-01
1.419524000000000008e+01 9.597200000000000175e-01
1.424630200000000002e+01 9.638099999999999445e-01
1.429736399999999996e+01 9.657299999999999773e-01
1.434842600000000168e+01 9.686099999999999710e-01
1.439948799999999807e+01 9.695200000000000484e-01
1.445055000000000156e+01 9.679799999999999516e-01
1.450161199999999972e+01 9.663300000000000223e-01
1.455267399999999967e+01 9.680100000000000371e-01
1.460373600000000138e+01 9.731999999999999540e-01
1.465479800000000132e+01 9.773500000000000520e-01
1.470585999999999949e+01 9.773500000000000520e-01
1.475692200000000298e+01 9.765399999999999636e-01
1.480798399999999937e+01 9.779900000000000260e-01
1.485904600000000286e+01 9.775199999999999445e-01
